Date,Matchup,Team,Player,Pos,BasePoints,BaseBounds,BaseAssists,BaseSteals,BaseBlocks,Base3PM,BaseMinutes,EnhPoints,EnhRebounds,EnhAssists,EnhMinutes,PointsBoost,HasInjuryAdj,HasEnhancement,HasGameScript,StarTier,Usage,FGPct,IsHome,GamesPlayed,LastUpdated
2025-11-04,MIL @ TOR,TOR,RJ Barrett,SF,19.6,3.4,3.4,1.0,0.0,2.0,32.9,21.1,3.4,3.4,32.9,1.5,N,Y,N,Star,23.6,50.0,Y,5,2025-11-05T00:38:19.727Z
2025-11-04,MIL @ TOR,TOR,Scottie Barnes,PF,21.0,8.2,4.6,1.0,1.6,2.6,32.6,23.0,8.2,4.6,32.6,2.0,N,Y,N,Superstar,26.0,50.0,Y,5,2025-11-05T00:38:19.727Z
2025-11-04,MIL @ TOR,TOR,Immanuel Quickley,PG,11.4,3.2,5.6,1.4,0.0,1.8,30.5,12.9,3.2,5.6,30.5,1.5,N,Y,N,Star,17.7,37.5,Y,5,2025-11-05T00:38:19.727Z
2025-11-04,MIL @ TOR,TOR,Collin Murray-Boyles,SF,10.6,3.8,1.6,1.2,0.2,1.2,22.7,10.6,3.8,1.6,22.7,0.0,N,N,N,Key Role,20.5,47.7,Y,5,2025-11-05T00:38:19.727Z
2025-11-04,MIL @ TOR,TOR,Jakob Poeltl,C,3.0,5.0,2.5,0.5,0.5,0.0,21.5,3.0,5.0,2.5,21.5,0.0,N,N,N,Bench,14.4,33.3,Y,2,2025-11-05T00:38:19.727Z
2025-11-04,MIL @ TOR,TOR,Jamal Shead,PG,7.2,2.2,5.2,0.2,0.0,1.4,17.8,7.2,2.2,5.2,17.8,0.0,N,N,N,Key Role,13.4,52.2,Y,5,2025-11-05T00:38:19.727Z
2025-11-04,MIL @ TOR,TOR,Sandro Mamukelashvili,SF,8.4,2.2,2.2,0.4,0.4,0.8,16.8,8.4,2.2,2.2,16.8,0.0,N,N,N,Key Role,15.8,66.7,Y,5,2025-11-05T00:38:19.727Z
2025-11-04,MIL @ TOR,TOR,Ochai Agbaji,SG,3.4,2.6,0.8,0.6,0.2,0.2,14.8,3.4,2.6,0.8,14.8,0.0,N,N,N,Bench,11.6,35.3,Y,5,2025-11-05T00:38:19.727Z
2025-11-04,ORL @ ATL,ORL,Franz Wagner,SF,21.4,5.8,3.2,1.2,0.4,1.8,33.8,22.9,5.8,3.2,33.8,1.5,N,Y,N,Star,22.7,48.7,N,5,2025-11-05T00:38:20.064Z
2025-11-04,ORL @ ATL,ORL,Paolo Banchero,PF,25.6,9.6,5.2,0.8,1.6,1.4,33.5,27.6,9.6,5.2,33.5,2.0,N,Y,N,Superstar,28.5,50.0,N,5,2025-11-05T00:38:20.064Z
2025-11-04,ORL @ ATL,ORL,Desmond Bane,SG,12.8,3.4,3.6,0.6,0.0,0.8,28.8,12.8,3.4,3.6,28.8,0.0,N,N,N,Key Role,20.2,44.3,N,5,2025-11-05T00:38:20.064Z
2025-11-04,ORL @ ATL,ORL,Anthony Black,SG,14.2,3.0,2.2,1.0,1.0,1.2,27.8,15.7,3.0,2.2,27.8,1.5,N,Y,N,Star,21.0,52.1,N,5,2025-11-05T00:38:20.064Z
2025-11-04,ORL @ ATL,ORL,Wendell Carter Jr.,C,12.0,9.0,1.4,0.4,1.0,1.8,27.0,13.5,9.0,1.4,27.0,1.5,N,Y,N,Star,16.5,52.5,N,5,2025-11-05T00:38:20.064Z
2025-11-04,ORL @ ATL,ORL,Tristan da Silva,SF,8.8,2.6,0.8,1.0,0.2,1.2,20.7,8.8,2.6,0.8,20.7,0.0,N,N,N,Key Role,16.8,39.5,N,5,2025-11-05T00:38:20.064Z
2025-11-04,ORL @ ATL,ORL,Jalen Suggs,PG,8.7,3.3,5.3,2.3,0.3,0.7,20.2,10.2,3.3,5.3,20.2,1.5,N,Y,N,Star,21.8,38.1,N,3,2025-11-05T00:38:20.064Z
2025-11-04,ORL @ ATL,ORL,Goga Bitadze,C,7.8,5.4,1.2,0.4,1.0,0.4,18.2,7.8,5.4,1.2,18.2,0.0,N,N,N,Key Role,11.5,81.0,N,5,2025-11-05T00:38:20.064Z
2025-11-04,ORL @ ATL,ORL,Tyus Jones,SG,3.2,1.0,1.0,0.6,0.0,0.4,12.5,3.2,1.0,1.0,12.5,0.0,N,N,N,Bench,10.3,43.8,N,5,2025-11-05T00:38:20.064Z
2025-11-04,ORL @ ATL,ATL,Dyson Daniels,SG,12.2,6.0,4.1,2.8,0.6,0.2,33.9,14.7,6.0,4.1,33.9,2.5,Y,Y,N,Star,15.1,44.9,Y,5,2025-11-05T00:38:20.064Z
2025-11-04,ORL @ ATL,ATL,Jalen Johnson,PF,26.8,10.5,6.1,1.8,0.3,0.5,32.3,29.8,10.5,6.1,32.3,3.0,Y,Y,N,Superstar,25.5,60.6,Y,4,2025-11-05T00:38:20.064Z
2025-11-04,ORL @ ATL,ATL,Nickeil Alexander-Walker,SG,20.5,3.2,3.7,1.4,1.0,2.0,31.6,23.0,3.2,3.7,31.6,2.5,Y,Y,N,Star,22.8,47.6,Y,5,2025-11-05T00:38:20.064Z
2025-11-04,ORL @ ATL,ATL,Onyeka Okongwu,PF,14.3,10.8,2.8,0.4,0.8,1.4,28.7,16.8,10.8,2.8,28.7,2.5,Y,Y,N,Star,17.6,50.0,Y,5,2025-11-05T00:38:20.064Z
2025-11-04,ORL @ ATL,ATL,Luke Kennard,SG,11.5,1.9,2.5,0.4,0.2,1.8,25.7,12.5,1.9,2.5,25.7,1.0,Y,N,N,Key Role,12.0,57.1,Y,5,2025-11-05T00:38:20.064Z
2025-11-04,ORL @ ATL,ATL,Kristaps Porziņģis,PF,20.5,7.5,4.4,0.5,0.8,1.5,25.3,23.0,7.5,4.4,25.3,2.5,Y,Y,N,Star,27.0,51.9,Y,4,2025-11-05T00:38:20.064Z
2025-11-04,ORL @ ATL,ATL,Trae Young,PG,14.0,2.7,9.3,0.0,0.3,1.0,23.8,15.5,2.7,9.3,23.8,1.5,N,Y,N,Star,29.1,36.8,Y,3,2025-11-05T00:38:20.064Z
2025-11-04,ORL @ ATL,ATL,Zaccharie Risacher,SF,9.0,1.6,1.7,1.3,0.5,1.0,23.7,10.0,1.6,1.7,23.7,1.0,Y,N,N,Key Role,16.5,37.5,Y,4,2025-11-05T00:38:20.064Z
2025-11-04,ORL @ ATL,ATL,Vít Krejčí,SG,9.2,2.1,1.1,1.0,0.0,2.0,19.8,10.2,2.1,1.1,19.8,1.0,Y,N,N,Bench,17.2,33.3,Y,2,2025-11-05T00:38:20.064Z
2025-11-04,PHI @ CHI,PHI,Tyrese Maxey,PG,32.4,5.4,9.6,1.0,0.8,3.8,42.6,34.4,5.4,9.6,42.6,2.0,N,Y,N,Superstar,27.8,44.6,N,5,2025-11-05T00:38:20.382Z
2025-11-04,PHI @ CHI,PHI,Kelly Oubre Jr.,SF,21.4,6.8,1.2,1.4,0.8,2.6,39.0,22.9,6.8,1.2,39.0,1.5,N,Y,N,Star,18.1,54.2,N,5,2025-11-05T00:38:20.382Z
2025-11-04,PHI @ CHI,PHI,VJ Edgecombe,PG,17.6,4.6,5.4,1.6,0.4,2.2,38.3,19.1,4.6,5.4,38.3,1.5,N,Y,N,Star,17.3,49.3,N,5,2025-11-05T00:38:20.382Z
2025-11-04,PHI @ CHI,PHI,Quentin Grimes,PG,19.8,4.6,5.2,1.0,0.6,3.4,31.9,21.3,4.6,5.2,31.9,1.5,N,Y,N,Star,22.7,46.2,N,5,2025-11-05T00:38:20.382Z
2025-11-04,PHI @ CHI,PHI,Joel Embiid,C,21.7,5.0,4.0,0.7,1.0,2.3,22.7,23.2,5.0,4.0,22.7,1.5,N,Y,N,Star,35.8,53.7,N,3,2025-11-05T00:38:20.382Z
2025-11-04,PHI @ CHI,PHI,Trendon Watford,SG,6.0,4.3,3.7,0.0,0.3,0.3,18.3,6.0,4.3,3.7,18.3,0.0,N,N,N,Key Role,11.7,61.5,N,3,2025-11-05T00:38:20.382Z
2025-11-04,PHI @ CHI,PHI,Andre Drummond,C,5.6,7.8,0.6,1.0,1.0,0.2,17.1,5.6,7.8,0.6,17.1,0.0,N,N,N,Key Role,12.6,52.4,N,5,2025-11-05T00:38:20.382Z
2025-11-04,PHI @ CHI,PHI,Adem Bona,PF,2.8,3.0,0.4,0.4,2.4,0.0,15.9,2.8,3.0,0.4,15.9,0.0,N,N,N,Bench,8.5,45.5,N,5,2025-11-05T00:38:20.382Z
2025-11-04,PHI @ CHI,PHI,Dominick Barlow,SF,2.0,4.0,0.0,0.0,0.0,0.0,15.8,2.0,4.0,0.0,15.8,0.0,N,N,N,Bench,7.5,50.0,N,1,2025-11-05T00:38:20.382Z
2025-11-04,PHI @ CHI,CHI,Josh Giddey,PG,26.2,10.8,9.4,1.0,0.2,2.0,34.6,29.2,10.8,9.4,34.6,3.0,Y,Y,N,Superstar,26.9,50.0,Y,5,2025-11-05T00:38:20.382Z
2025-11-04,PHI @ CHI,CHI,Nikola Vučević,C,20.2,12.9,5.5,0.6,0.4,2.0,32.1,23.2,12.9,5.5,32.1,3.0,Y,Y,N,Superstar,19.5,57.9,Y,5,2025-11-05T00:38:20.382Z
2025-11-04,PHI @ CHI,CHI,Tre Jones,PG,14.0,4.1,6.9,2.0,0.4,1.0,29.5,16.5,4.1,6.9,29.5,2.5,Y,Y,N,Star,16.3,47.5,Y,5,2025-11-05T00:38:20.382Z
2025-11-04,PHI @ CHI,CHI,Matas Buzelis,SF,16.8,4.5,1.4,1.0,0.4,2.4,27.8,17.8,4.5,1.4,27.8,1.0,Y,N,N,Key Role,20.3,46.6,Y,5,2025-11-05T00:38:20.382Z
2025-11-04,PHI @ CHI,CHI,Ayo Dosunmu,SG,16.8,2.5,3.5,0.3,0.0,2.0,26.0,18.3,2.5,3.5,26.0,1.5,N,Y,N,Star,18.7,63.2,Y,4,2025-11-05T00:38:20.382Z
2025-11-04,PHI @ CHI,CHI,Kevin Huerter,SG,14.5,4.3,3.7,0.8,0.8,1.2,24.4,17.0,4.3,3.7,24.4,2.5,Y,Y,N,Star,18.3,56.1,Y,5,2025-11-05T00:38:20.382Z
2025-11-04,PHI @ CHI,CHI,Patrick Williams,SF,12.2,3.0,2.8,1.0,0.2,2.0,24.0,13.2,3.0,2.8,24.0,1.0,Y,N,N,Key Role,15.9,48.6,Y,5,2025-11-05T00:38:20.382Z
2025-11-04,PHI @ CHI,CHI,Isaac Okoro,SF,8.3,1.9,0.7,0.4,0.4,1.0,22.5,9.3,1.9,0.7,22.5,1.0,Y,N,N,Bench,16.1,40.5,Y,5,2025-11-05T00:38:20.382Z
2025-11-04,PHI @ CHI,CHI,Jalen Smith,SF,11.0,5.4,0.7,0.4,0.4,1.2,14.5,11.0,5.4,0.7,14.5,0.0,Y,N,N,Key Role,21.4,57.6,Y,5,2025-11-05T00:38:20.382Z
2025-11-04,CHA @ NOP,CHA,LaMelo Ball,PG,23.3,8.8,10.8,1.8,0.0,3.0,33.2,25.3,8.8,10.8,33.2,2.0,N,Y,N,Superstar,31.1,42.0,N,4,2025-11-05T00:38:20.663Z
2025-11-04,CHA @ NOP,CHA,Miles Bridges,SF,27.4,5.5,3.4,0.6,0.4,3.2,33.2,29.9,5.5,3.4,33.2,2.5,Y,Y,N,Star,25.2,43.2,N,5,2025-11-05T00:38:20.663Z
2025-11-04,CHA @ NOP,CHA,Kon Knueppel,SG,17.5,5.7,3.4,0.8,0.0,3.2,31.1,20.0,5.7,3.4,31.1,2.5,Y,Y,N,Star,18.7,44.1,N,5,2025-11-05T00:38:20.663Z
2025-11-04,CHA @ NOP,CHA,Ryan Kalkbrenner,C,9.4,6.2,0.2,1.6,2.4,0.0,27.2,10.4,6.2,0.2,27.2,1.0,Y,N,N,Key Role,9.8,75.0,N,5,2025-11-05T00:38:20.663Z
2025-11-04,CHA @ NOP,CHA,Collin Sexton,PG,18.2,3.3,6.5,0.4,0.0,1.2,26.9,20.7,3.3,6.5,26.9,2.5,Y,Y,N,Star,22.5,54.3,N,5,2025-11-05T00:38:20.663Z
2025-11-04,CHA @ NOP,CHA,Sion James,SG,12.5,3.1,1.7,0.8,0.2,2.2,25.5,13.5,3.1,1.7,25.5,1.0,Y,N,N,Key Role,9.7,68.0,N,5,2025-11-05T00:38:20.663Z
2025-11-04,CHA @ NOP,CHA,Moussa Diabaté,PF,13.9,8.6,0.7,0.0,1.2,0.0,20.6,14.9,8.6,0.7,20.6,1.0,Y,N,N,Key Role,17.2,60.0,N,5,2025-11-05T00:38:20.663Z
2025-11-04,CHA @ NOP,CHA,Tre Mann,SG,11.0,2.6,2.4,0.8,0.0,1.6,19.9,12.0,2.6,2.4,19.9,1.0,Y,N,N,Key Role,25.4,31.5,N,5,2025-11-05T00:38:20.663Z
2025-11-04,CHA @ NOP,CHA,KJ Simpson,SG,8.4,4.4,4.8,1.0,0.0,1.0,16.6,9.4,4.4,4.8,16.6,1.0,Y,N,N,Key Role,24.4,40.0,N,1,2025-11-05T00:38:20.663Z
2025-11-04,CHA @ NOP,NOP,Trey Murphy III,PF,18.2,7.1,4.4,1.4,0.0,2.8,35.4,20.7,7.1,4.4,35.4,2.5,Y,Y,N,Star,16.9,40.6,Y,5,2025-11-05T00:38:20.663Z
2025-11-04,CHA @ NOP,NOP,Zion Williamson,SF,23.5,6.6,4.9,1.3,0.3,0.0,31.0,26.0,6.6,4.9,31.0,2.5,Y,Y,N,Star,30.5,49.1,Y,4,2025-11-05T00:38:20.663Z
2025-11-04,CHA @ NOP,NOP,Jordan Poole,SG,22.9,2.2,3.9,0.4,0.4,3.2,30.8,25.4,2.2,3.9,30.8,2.5,Y,Y,N,Star,24.3,36.6,Y,5,2025-11-05T00:38:20.663Z
2025-11-04,CHA @ NOP,NOP,Jeremiah Fears,PG,16.0,3.3,5.2,1.8,0.0,1.4,28.1,18.5,3.3,5.2,28.1,2.5,Y,Y,N,Star,23.1,42.6,Y,5,2025-11-05T00:38:20.663Z
2025-11-04,CHA @ NOP,NOP,Herbert Jones,SF,9.6,3.3,2.5,0.8,0.0,1.8,25.2,10.6,3.3,2.5,25.2,1.0,Y,N,N,Key Role,15.4,38.2,Y,5,2025-11-05T00:38:20.663Z
2025-11-04,CHA @ NOP,NOP,Yves Missi,C,9.8,7.0,1.7,0.0,1.3,0.0,23.2,10.8,7.0,1.7,23.2,1.0,Y,N,N,Key Role,12.9,72.2,Y,4,2025-11-05T00:38:20.663Z
2025-11-04,CHA @ NOP,NOP,Saddiq Bey,SG,9.1,3.1,1.2,0.8,0.0,1.6,22.4,10.1,3.1,1.2,22.4,1.0,Y,N,N,Bench,15.1,35.3,Y,5,2025-11-05T00:38:20.663Z
2025-11-04,CHA @ NOP,NOP,Derik Queen,C,10.1,5.4,0.2,0.6,0.6,0.0,18.1,11.1,5.4,0.2,18.1,1.0,Y,N,N,Key Role,20.8,46.7,Y,5,2025-11-05T00:38:20.663Z
2025-11-04,CHA @ NOP,NOP,Kevon Looney,PF,3.7,3.3,2.5,0.0,1.0,0.0,16.5,4.7,3.3,2.5,16.5,1.0,Y,N,N,Bench,14.6,33.3,Y,1,2025-11-05T00:38:20.663Z
2025-11-04,PHX @ GSW,PHX,Devin Booker,PG,37.0,4.3,9.7,0.4,0.6,3.8,38.1,40.0,4.3,9.7,38.1,3.0,Y,Y,N,Superstar,30.8,50.9,N,5,2025-11-05T00:38:20.932Z
2025-11-04,PHX @ GSW,PHX,Grayson Allen,PG,19.5,4.1,5.3,1.0,0.2,3.6,35.5,22.0,4.1,5.3,35.5,2.5,Y,Y,N,Star,19.9,40.6,N,5,2025-11-05T00:38:20.932Z
2025-11-04,PHX @ GSW,PHX,Royce O'Neale,SF,15.2,6.7,4.6,1.8,0.0,3.8,34.5,17.7,6.7,4.6,34.5,2.5,Y,Y,N,Star,14.4,45.1,N,5,2025-11-05T00:38:20.932Z
2025-11-04,PHX @ GSW,PHX,Dillon Brooks,SG,15.0,3.0,2.0,4.0,1.0,3.0,31.0,16.5,3.0,2.0,31.0,1.5,N,Y,N,Star,26.0,33.3,N,1,2025-11-05T00:38:20.932Z
2025-11-04,PHX @ GSW,PHX,Mark Williams,C,17.6,10.0,0.9,1.8,1.3,0.0,27.3,20.1,10.0,0.9,27.3,2.5,Y,Y,N,Star,17.8,64.9,N,4,2025-11-05T00:38:20.932Z
2025-11-04,PHX @ GSW,PHX,Ryan Dunn,SF,12.6,6.4,2.1,1.0,0.6,1.4,25.4,13.6,6.4,2.1,25.4,1.0,Y,N,N,Key Role,16.4,53.7,N,5,2025-11-05T00:38:20.932Z
2025-11-04,PHX @ GSW,PHX,Collin Gillespie,PG,14.3,3.4,6.7,1.4,0.8,3.2,25.2,16.8,3.4,6.7,25.2,2.5,Y,Y,N,Star,17.1,46.7,N,5,2025-11-05T00:38:20.932Z
2025-11-04,PHX @ GSW,PHX,Oso Ighodaro,SF,4.6,2.6,1.6,0.2,0.6,0.0,16.4,5.6,2.6,1.6,16.4,1.0,Y,N,N,Bench,15.7,45.0,N,5,2025-11-05T00:38:20.932Z
2025-11-04,PHX @ GSW,PHX,Jordan Goodwin,SG,7.7,2.9,2.3,1.7,0.0,1.3,13.9,7.7,2.9,2.3,13.9,0.0,Y,N,N,Key Role,19.5,40.0,N,3,2025-11-05T00:38:20.932Z
2025-11-04,PHX @ GSW,GSW,Jonathan Kuminga,PF,19.5,7.1,3.0,0.6,0.4,1.0,29.5,22.0,7.1,3.0,29.5,2.5,Y,Y,N,Star,23.5,52.5,Y,5,2025-11-05T00:38:20.932Z
2025-11-04,PHX @ GSW,GSW,Stephen Curry,SG,25.9,3.5,4.3,1.0,0.4,4.2,29.3,28.4,3.5,4.3,29.3,2.5,Y,Y,N,Star,31.4,44.4,Y,5,2025-11-05T00:38:20.932Z
2025-11-04,PHX @ GSW,GSW,Brandin Podziemski,SG,14.6,4.5,3.4,1.6,0.4,2.0,28.4,17.1,4.5,3.4,28.4,2.5,Y,Y,N,Star,18.1,49.0,Y,5,2025-11-05T00:38:20.932Z
2025-11-04,PHX @ GSW,GSW,Draymond Green,SF,8.8,5.5,5.6,0.8,0.2,1.8,28.2,9.8,5.5,5.6,28.2,1.0,Y,N,N,Key Role,14.2,43.8,Y,5,2025-11-05T00:38:20.932Z
2025-11-04,PHX @ GSW,GSW,Al Horford,C,3.2,3.9,1.1,0.3,0.7,0.3,18.7,4.2,3.9,1.1,18.7,1.0,Y,N,N,Bench,14.2,26.7,Y,3,2025-11-05T00:38:20.932Z
2025-11-04,PHX @ GSW,GSW,Moses Moody,SG,8.4,2.4,1.3,0.6,0.8,2.0,18.3,9.4,2.4,1.3,18.3,1.0,Y,N,N,Key Role,19.5,35.5,Y,5,2025-11-05T00:38:20.932Z
2025-11-04,PHX @ GSW,GSW,Jimmy Butler III,SF,9.6,2.8,2.3,1.0,0.6,1.2,15.7,12.1,2.8,2.3,15.7,2.5,Y,Y,N,Star,22.4,52.5,Y,5,2025-11-05T00:38:20.932Z
2025-11-04,PHX @ GSW,GSW,Quinten Post,C,6.0,4.3,0.6,0.2,0.6,1.2,15.2,7.0,4.3,0.6,15.2,1.0,Y,N,N,Bench,18.1,40.7,Y,5,2025-11-05T00:38:20.932Z
2025-11-04,PHX @ GSW,GSW,Buddy Hield,SG,4.3,1.4,1.9,0.4,0.0,0.6,14.5,4.3,1.4,1.9,14.5,0.0,Y,N,N,Bench,13.2,33.3,Y,5,2025-11-05T00:38:20.932Z
2025-11-04,OKC @ LAC,OKC,Shai Gilgeous-Alexander,PG,31.1,4.5,6.6,0.8,1.0,1.6,31.8,34.1,4.5,6.6,31.8,3.0,Y,Y,N,Superstar,31.7,55.6,N,5,2025-11-05T00:38:21.217Z
2025-11-04,OKC @ LAC,OKC,Luguentz Dort,SG,8.4,4.4,1.1,1.3,0.0,1.3,29.9,9.4,4.4,1.1,29.9,1.0,Y,N,N,Key Role,12.4,34.4,N,4,2025-11-05T00:38:21.217Z
2025-11-04,OKC @ LAC,OKC,Chet Holmgren,C,26.3,10.8,1.6,1.5,2.5,4.0,29.7,29.3,10.8,1.6,29.7,3.0,Y,Y,N,Superstar,25.5,63.6,N,2,2025-11-05T00:38:21.217Z
2025-11-04,OKC @ LAC,OKC,Isaiah Hartenstein,C,13.9,11.4,3.9,1.4,0.6,0.0,28.2,16.4,11.4,3.9,28.2,2.5,Y,Y,N,Star,17.2,66.7,N,5,2025-11-05T00:38:21.217Z
2025-11-04,OKC @ LAC,OKC,Aaron Wiggins,SG,13.1,3.7,3.2,0.2,1.2,1.8,27.7,14.1,3.7,3.2,27.7,1.0,Y,N,N,Key Role,20.4,41.7,N,5,2025-11-05T00:38:21.217Z
2025-11-04,OKC @ LAC,OKC,Cason Wallace,SG,8.6,2.8,3.2,2.8,0.6,1.6,27.7,9.6,2.8,3.2,27.7,1.0,Y,N,N,Key Role,13.5,35.1,N,5,2025-11-05T00:38:21.217Z
2025-11-04,OKC @ LAC,OKC,Isaiah Joe,SG,17.7,5.4,1.1,1.0,0.0,4.0,25.6,20.2,5.4,1.1,25.6,2.5,Y,Y,N,Star,20.5,50.0,N,2,2025-11-05T00:38:21.217Z
2025-11-04,OKC @ LAC,OKC,Jaylin Williams,SF,7.1,5.3,2.8,1.2,0.8,1.6,19.6,8.1,5.3,2.8,19.6,1.0,Y,N,N,Key Role,15.9,36.7,N,5,2025-11-05T00:38:21.217Z
2025-11-04,OKC @ LAC,OKC,Alex Caruso,SG,5.7,2.0,1.8,2.0,0.7,1.3,17.5,6.7,2.0,1.8,17.5,1.0,Y,N,N,Key Role,14.6,33.3,N,3,2025-11-05T00:38:21.217Z
2025-11-04,OKC @ LAC,LAC,James Harden,PG,29.5,6.4,10.3,1.6,0.2,3.6,35.2,32.5,6.4,10.3,35.2,3.0,Y,Y,N,Superstar,27.1,49.3,Y,5,2025-11-05T00:38:21.217Z
2025-11-04,OKC @ LAC,LAC,Kawhi Leonard,SF,27.2,6.0,3.8,2.8,0.6,2.6,34.4,29.2,6.0,3.8,34.4,2.0,N,Y,N,Superstar,28.2,52.1,Y,5,2025-11-05T00:38:21.217Z
2025-11-04,OKC @ LAC,LAC,Ivica Zubac,C,15.8,11.9,2.9,0.2,1.4,0.0,30.1,18.3,11.9,2.9,30.1,2.5,Y,Y,N,Star,17.6,59.6,Y,5,2025-11-05T00:38:21.217Z
2025-11-04,OKC @ LAC,LAC,Derrick Jones Jr.,PF,12.5,3.1,1.0,0.6,1.0,1.8,24.9,13.5,3.1,1.0,24.9,1.0,Y,N,N,Key Role,11.8,67.7,Y,5,2025-11-05T00:38:21.217Z
2025-11-04,OKC @ LAC,LAC,John Collins,SF,13.7,5.5,1.0,1.0,0.2,0.8,23.5,14.7,5.5,1.0,23.5,1.0,Y,N,N,Key Role,19.5,57.5,Y,5,2025-11-05T00:38:21.217Z
2025-11-04,OKC @ LAC,LAC,Kris Dunn,SG,10.6,2.4,1.4,1.8,0.0,1.2,22.9,11.6,2.4,1.4,22.9,1.0,Y,N,N,Key Role,14.1,56.3,Y,5,2025-11-05T00:38:21.217Z
2025-11-04,OKC @ LAC,LAC,Bradley Beal,SG,10.8,1.1,2.4,0.3,0.0,1.0,20.5,11.8,1.1,2.4,20.5,1.0,Y,N,N,Bench,19.7,50.0,Y,3,2025-11-05T00:38:21.217Z
2025-11-04,OKC @ LAC,LAC,Bogdan Bogdanović,SG,1.2,3.3,0.6,0.0,0.0,0.0,16.5,2.2,3.3,0.6,16.5,1.0,Y,N,N,Bench,18.2,11.1,Y,2,2025-11-05T00:38:21.217Z
2025-11-04,OKC @ LAC,LAC,Brook Lopez,C,5.3,3.5,0.5,0.4,1.2,0.8,15.8,6.3,3.5,0.5,15.8,1.0,Y,N,N,Bench,17.3,28.6,Y,5,2025-11-05T00:38:21.217Z
