Date,Matchup,Team,Player,Pos,BasePoints,BaseBounds,BaseAssists,BaseSteals,BaseBlocks,Base3PM,BaseMinutes,EnhPoints,EnhRebounds,EnhAssists,EnhMinutes,PointsBoost,HasInjuryAdj,HasEnhancement,HasGameScript,StarTier,Usage,FGPct,IsHome,GamesPlayed,LastUpdated
2025-10-31,ATL @ IND,IND,RayJ Dennis,PG,16.2,3.5,7.2,0.7,1.0,2.3,28.5,18.7,3.5,7.2,28.5,2.5,Y,Y,N,Star,18.1,38.7,Y,3,2025-10-31T19:56:09.883Z
2025-10-31,ATL @ IND,IND,Obi Toppin,PF,16.8,7.4,2.0,1.0,0.0,1.0,27.4,19.3,7.4,2.0,27.4,2.5,Y,Y,N,Star,23.2,41.7,Y,3,2025-10-31T19:56:09.883Z
2025-10-31,ATL @ IND,IND,James Wiseman,C,5.4,4.7,0.0,0.0,1.0,0.0,19.9,6.4,4.7,0.0,19.9,1.0,Y,N,N,Bench,12.2,66.7,Y,1,2025-10-31T19:56:09.883Z
2025-10-31,ATL @ IND,IND,Andrew Nembhard,PG,5.4,1.2,5.4,0.0,0.0,0.0,16.9,6.4,1.2,5.4,16.9,1.0,Y,N,N,Bench,21.4,,Y,1,2025-10-31T19:56:09.883Z
2025-10-31,BOS @ PHI,BOS,Derrick White,PG,17.0,3.8,4.4,1.4,1.0,2.8,34.3,18.5,3.8,4.4,34.3,1.5,N,Y,N,Star,24.8,31.1,N,5,2025-10-31T19:56:10.417Z
2025-10-31,BOS @ PHI,BOS,Payton Pritchard,PG,14.6,5.2,6.0,1.2,0.0,1.4,33.9,16.1,5.2,6.0,33.9,1.5,N,Y,N,Star,19.8,39.7,N,5,2025-10-31T19:56:10.417Z
2025-10-31,BOS @ PHI,BOS,Jaylen Brown,SG,26.8,5.6,3.8,0.4,0.4,3.0,32.7,28.8,5.6,3.8,32.7,2.0,N,Y,N,Superstar,31.5,52.2,N,5,2025-10-31T19:56:10.417Z
2025-10-31,BOS @ PHI,BOS,Anfernee Simons,SG,14.8,2.4,1.6,1.0,0.2,3.0,28.2,14.8,2.4,1.6,28.2,0.0,N,N,N,Key Role,20.1,46.6,N,5,2025-10-31T19:56:10.417Z
2025-10-31,BOS @ PHI,BOS,Neemias Queta,C,9.0,9.0,1.4,1.0,1.6,0.0,24.2,10.5,9.0,1.4,24.2,1.5,N,Y,N,Star,15.1,60.0,N,5,2025-10-31T19:56:10.417Z
2025-10-31,BOS @ PHI,BOS,Sam Hauser,SF,12.8,3.0,0.8,0.4,0.4,4.0,24.2,12.8,3.0,0.8,24.2,0.0,N,N,N,Key Role,18.1,45.7,N,5,2025-10-31T19:56:10.417Z
2025-10-31,BOS @ PHI,BOS,Josh Minott,SF,9.5,6.8,1.5,1.8,0.5,1.0,22.4,9.5,6.8,1.5,22.4,0.0,N,N,N,Key Role,13.0,58.3,N,4,2025-10-31T19:56:10.417Z
2025-10-31,BOS @ PHI,BOS,Hugo González,SG,2.0,1.7,0.3,1.3,0.3,0.0,15.0,2.0,1.7,0.3,15.0,0.0,N,N,N,Bench,7.5,37.5,N,3,2025-10-31T19:56:10.417Z
2025-10-31,BOS @ PHI,BOS,Luka Garza,C,7.0,3.5,1.0,0.3,0.5,0.8,13.7,7.0,3.5,1.0,13.7,0.0,N,N,N,Bench,18.8,52.9,N,4,2025-10-31T19:56:10.417Z
2025-10-31,BOS @ PHI,PHI,Tyrese Maxey,PG,40.5,4.0,9.0,1.0,0.8,4.5,43.0,43.5,4.0,9.0,43.0,3.0,Y,Y,N,Superstar,30.4,45.5,Y,4,2025-10-31T19:56:10.417Z
2025-10-31,BOS @ PHI,PHI,VJ Edgecombe,PG,24.1,6.0,5.9,1.5,0.5,3.0,40.2,27.1,6.0,5.9,40.2,3.0,Y,Y,N,Superstar,20.9,47.1,Y,4,2025-10-31T19:56:10.417Z
2025-10-31,BOS @ PHI,PHI,Kelly Oubre Jr.,PF,19.2,6.8,1.9,1.0,1.0,2.3,38.6,21.7,6.8,1.9,38.6,2.5,Y,Y,N,Star,14.3,51.1,Y,4,2025-10-31T19:56:10.417Z
2025-10-31,BOS @ PHI,PHI,Quentin Grimes,SG,19.2,5.2,4.1,0.8,0.5,3.3,31.6,21.7,5.2,4.1,31.6,2.5,Y,Y,N,Star,21.1,42.6,Y,4,2025-10-31T19:56:10.417Z
2025-10-31,BOS @ PHI,PHI,Dominick Barlow,SF,7.5,6.0,2.5,0.0,0.5,0.0,25.1,7.5,6.0,2.5,25.1,0.0,N,N,N,Key Role,12.4,50.0,Y,2,2025-10-31T19:56:10.417Z
2025-10-31,BOS @ PHI,PHI,Joel Embiid,C,17.6,5.2,4.0,0.7,0.7,2.0,21.1,20.1,5.2,4.0,21.1,2.5,Y,Y,N,Star,32.7,45.9,Y,3,2025-10-31T19:56:10.417Z
2025-10-31,BOS @ PHI,PHI,Trendon Watford,SG,2.2,4.2,3.2,0.0,0.0,0.0,18.3,3.2,4.2,3.2,18.3,1.0,Y,N,N,Bench,8.0,33.3,Y,1,2025-10-31T19:56:10.417Z
2025-10-31,BOS @ PHI,PHI,Adem Bona,PF,2.7,3.1,0.9,0.3,2.3,0.0,17.2,3.7,3.1,0.9,17.2,1.0,Y,N,N,Bench,7.9,42.9,Y,4,2025-10-31T19:56:10.417Z
2025-10-31,BOS @ PHI,PHI,Jabari Walker,SF,4.9,4.0,0.0,0.3,0.8,0.0,13.5,4.9,4.0,0.0,13.5,0.0,Y,N,N,Bench,16.0,44.4,Y,4,2025-10-31T19:56:10.417Z
2025-10-31,TOR @ CLE,TOR,Scottie Barnes,SF,24.0,6.2,4.8,1.4,0.8,2.2,32.8,27.0,6.2,4.8,32.8,3.0,Y,Y,N,Superstar,24.2,53.8,N,5,2025-10-31T19:56:11.402Z
2025-10-31,TOR @ CLE,TOR,Brandon Ingram,SF,23.8,5.4,3.9,1.0,0.4,2.0,32.3,26.3,5.4,3.9,32.3,2.5,Y,Y,N,Star,26.2,54.4,N,5,2025-10-31T19:56:11.402Z
2025-10-31,TOR @ CLE,TOR,Immanuel Quickley,PG,16.4,4.6,7.6,1.6,0.0,1.6,31.8,18.9,4.6,7.6,31.8,2.5,Y,Y,N,Star,21.0,41.7,N,5,2025-10-31T19:56:11.402Z
2025-10-31,TOR @ CLE,TOR,RJ Barrett,SF,20.7,4.6,3.5,1.4,0.4,1.6,31.2,23.2,4.6,3.5,31.2,2.5,Y,Y,N,Star,21.7,57.6,N,5,2025-10-31T19:56:11.402Z
2025-10-31,TOR @ CLE,TOR,Jakob Poeltl,C,6.5,5.3,2.3,0.3,0.5,0.0,23.0,6.5,5.3,2.3,23.0,0.0,N,N,N,Key Role,13.9,59.1,N,4,2025-10-31T19:56:11.402Z
2025-10-31,TOR @ CLE,TOR,Collin Murray-Boyles,SF,11.6,2.1,1.1,1.0,0.3,2.0,20.8,12.6,2.1,1.1,20.8,1.0,Y,N,N,Key Role,21.9,48.0,N,3,2025-10-31T19:56:11.402Z
2025-10-31,TOR @ CLE,TOR,Sandro Mamukelashvili,SF,9.1,1.9,2.4,0.2,0.2,0.8,17.6,10.1,1.9,2.4,17.6,1.0,Y,N,N,Bench,14.4,66.7,N,5,2025-10-31T19:56:11.402Z
2025-10-31,TOR @ CLE,TOR,Gradey Dick,SG,8.6,2.9,0.4,0.6,0.0,1.0,16.5,9.6,2.9,0.4,16.5,1.0,Y,N,N,Bench,18.1,35.5,N,5,2025-10-31T19:56:11.402Z
2025-10-31,TOR @ CLE,TOR,Jamal Shead,PG,6.9,1.2,5.6,0.6,0.0,1.0,16.4,7.9,1.2,5.6,16.4,1.0,Y,N,N,Key Role,16.4,38.5,N,5,2025-10-31T19:56:11.402Z
2025-10-31,TOR @ CLE,CLE,Evan Mobley,C,19.9,9.6,5.0,1.6,2.0,1.8,33.7,22.9,9.6,5.0,33.7,3.0,Y,Y,N,Superstar,24.4,41.7,Y,5,2025-10-31T19:56:11.402Z
2025-10-31,TOR @ CLE,CLE,Donovan Mitchell,SG,30.2,2.5,4.8,1.2,0.4,3.2,33.1,33.2,2.5,4.8,33.1,3.0,Y,Y,N,Superstar,30.0,54.4,Y,5,2025-10-31T19:56:11.402Z
2025-10-31,TOR @ CLE,CLE,De'Andre Hunter,SF,17.0,5.2,3.6,0.3,0.0,2.0,27.1,19.5,5.2,3.6,27.1,2.5,Y,Y,N,Star,25.3,36.6,Y,3,2025-10-31T19:56:11.402Z
2025-10-31,TOR @ CLE,CLE,Jarrett Allen,C,15.1,7.3,1.9,1.4,0.4,0.0,27.0,17.6,7.3,1.9,27.0,2.5,Y,Y,N,Star,18.5,57.5,Y,5,2025-10-31T19:56:11.402Z
2025-10-31,TOR @ CLE,CLE,Sam Merrill,SG,17.3,2.0,2.0,0.8,0.3,4.5,25.8,17.3,2.0,2.0,25.8,0.0,N,N,N,Key Role,19.1,52.5,Y,4,2025-10-31T19:56:11.402Z
2025-10-31,TOR @ CLE,CLE,Lonzo Ball,PG,5.2,4.0,6.5,1.0,0.0,1.0,23.4,6.2,4.0,6.5,23.4,1.0,Y,N,N,Key Role,14.8,26.1,Y,4,2025-10-31T19:56:11.402Z
2025-10-31,TOR @ CLE,CLE,Dean Wade,SF,6.7,3.7,0.9,0.6,0.2,1.4,23.1,7.7,3.7,0.9,23.1,1.0,Y,N,N,Bench,10.1,39.1,Y,5,2025-10-31T19:56:11.402Z
2025-10-31,TOR @ CLE,CLE,Jaylon Tyson,SG,8.6,2.7,1.1,1.2,0.4,1.2,22.4,9.6,2.7,1.1,22.4,1.0,Y,N,N,Key Role,13.8,53.6,Y,5,2025-10-31T19:56:11.402Z
2025-10-31,TOR @ CLE,CLE,Craig Porter Jr.,SG,6.9,2.9,2.4,1.4,0.0,1.0,16.7,7.9,2.9,2.4,16.7,1.0,Y,N,N,Key Role,13.6,57.1,Y,5,2025-10-31T19:56:11.402Z
2025-10-31,NYK @ CHI,NYK,Mikal Bridges,PG,18.0,6.8,4.5,1.5,0.8,2.3,36.4,19.5,6.8,4.5,36.4,1.5,N,Y,N,Star,14.8,54.2,N,4,2025-10-31T19:56:12.224Z
2025-10-31,NYK @ CHI,NYK,Jalen Brunson,SG,31.8,4.0,5.0,1.3,0.0,2.5,34.7,33.8,4.0,5.0,34.7,2.0,N,Y,N,Superstar,32.5,48.3,N,4,2025-10-31T19:56:12.224Z
2025-10-31,NYK @ CHI,NYK,OG Anunoby,SF,14.3,7.0,2.3,2.3,0.8,2.8,34.2,15.8,7.0,2.3,34.2,1.5,N,Y,N,Star,19.2,37.3,N,4,2025-10-31T19:56:12.224Z
2025-10-31,NYK @ CHI,NYK,Miles McBride,SG,12.5,3.0,2.5,1.0,0.5,3.0,29.1,12.5,3.0,2.5,29.1,0.0,N,N,N,Key Role,15.6,38.9,N,2,2025-10-31T19:56:12.224Z
2025-10-31,NYK @ CHI,NYK,Karl-Anthony Towns,C,14.5,11.5,1.7,0.8,1.0,1.8,28.9,17.0,11.5,1.7,28.9,2.5,Y,Y,N,Star,23.7,35.2,N,4,2025-10-31T19:56:12.224Z
2025-10-31,NYK @ CHI,NYK,Josh Hart,SG,3.7,7.7,4.0,1.0,0.0,0.3,24.6,3.7,7.7,4.0,24.6,0.0,N,N,N,Key Role,13.3,22.2,N,3,2025-10-31T19:56:12.224Z
2025-10-31,NYK @ CHI,NYK,Landry Shamet,SG,7.0,2.3,0.8,0.5,0.0,1.8,18.3,7.0,2.3,0.8,18.3,0.0,N,N,N,Bench,14.9,38.1,N,4,2025-10-31T19:56:12.224Z
2025-10-31,NYK @ CHI,NYK,Jordan Clarkson,SG,7.0,2.0,1.0,0.0,0.3,1.0,15.2,7.0,2.0,1.0,15.2,0.0,N,N,N,Bench,23.4,33.3,N,4,2025-10-31T19:56:12.224Z
2025-10-31,NYK @ CHI,NYK,Ariel Hukporti,C,0.7,3.3,1.3,0.3,0.3,0.0,13.4,0.7,3.3,1.3,13.4,0.0,N,N,N,Bench,6.1,25.0,N,3,2025-10-31T19:56:12.224Z
2025-10-31,NYK @ CHI,CHI,Nikola Vučević,C,18.3,13.3,5.0,1.0,0.3,1.8,32.6,20.3,13.3,5.0,32.6,2.0,N,Y,N,Superstar,19.2,58.3,Y,4,2025-10-31T19:56:12.224Z
2025-10-31,NYK @ CHI,CHI,Josh Giddey,PG,19.5,8.5,7.8,0.5,0.5,1.5,31.2,21.5,8.5,7.8,31.2,2.0,N,Y,N,Superstar,28.2,44.8,Y,4,2025-10-31T19:56:12.224Z
2025-10-31,NYK @ CHI,CHI,Tre Jones,PG,12.5,3.5,7.5,3.0,0.3,1.3,30.2,14.0,3.5,7.5,30.2,1.5,N,Y,N,Star,15.4,58.1,Y,4,2025-10-31T19:56:12.224Z
2025-10-31,NYK @ CHI,CHI,Matas Buzelis,PF,16.8,4.8,1.5,0.8,1.0,1.5,28.1,18.3,4.8,1.5,28.1,1.5,N,Y,N,Star,21.8,51.0,Y,4,2025-10-31T19:56:12.224Z
2025-10-31,NYK @ CHI,CHI,Kevin Huerter,SG,14.8,4.0,3.0,0.5,0.8,1.5,25.6,16.3,4.0,3.0,25.6,1.5,N,Y,N,Star,19.3,54.1,Y,4,2025-10-31T19:56:12.224Z
2025-10-31,NYK @ CHI,CHI,Ayo Dosunmu,SG,14.8,2.8,1.8,0.0,0.0,2.3,25.3,14.8,2.8,1.8,25.3,0.0,N,N,N,Key Role,18.7,52.4,Y,4,2025-10-31T19:56:12.224Z
2025-10-31,NYK @ CHI,CHI,Isaac Okoro,SF,4.8,3.3,1.8,0.3,0.5,0.5,24.3,4.8,3.3,1.8,24.3,0.0,N,N,N,Bench,13.0,32.0,Y,4,2025-10-31T19:56:12.224Z
2025-10-31,NYK @ CHI,CHI,Patrick Williams,SF,9.3,3.8,1.5,0.8,0.5,1.8,21.9,9.3,3.8,1.5,21.9,0.0,N,N,N,Key Role,14.3,54.2,Y,4,2025-10-31T19:56:12.224Z
2025-10-31,NYK @ CHI,CHI,Jalen Smith,SF,7.0,4.0,0.5,0.3,0.0,0.5,13.3,7.0,4.0,0.5,13.3,0.0,N,N,N,Bench,24.8,39.3,Y,4,2025-10-31T19:56:12.224Z
2025-10-31,LAL @ MEM,LAL,Austin Reaves,PG,34.2,5.6,10.0,1.8,0.0,3.0,38.2,36.2,5.6,10.0,38.2,2.0,N,Y,N,Superstar,30.7,52.5,N,5,2025-10-31T19:56:12.881Z
2025-10-31,LAL @ MEM,LAL,Luka Dončić,PF,46.0,11.5,8.5,1.0,0.5,3.5,37.9,48.0,11.5,8.5,37.9,2.0,N,Y,N,Superstar,39.9,62.0,N,2,2025-10-31T19:56:12.881Z
2025-10-31,LAL @ MEM,LAL,Rui Hachimura,SF,16.6,4.0,2.0,0.4,0.2,1.6,36.2,18.1,4.0,2.0,36.2,1.5,N,Y,N,Star,15.9,60.0,N,5,2025-10-31T19:56:12.881Z
2025-10-31,LAL @ MEM,LAL,Deandre Ayton,C,16.0,9.4,1.4,0.6,1.0,0.0,34.3,17.5,9.4,1.4,34.3,1.5,N,Y,N,Star,19.5,62.3,N,5,2025-10-31T19:56:12.881Z
2025-10-31,LAL @ MEM,LAL,Jake LaRavia,SF,10.4,4.6,2.6,0.6,0.2,1.8,28.5,10.4,4.6,2.6,28.5,0.0,N,N,N,Key Role,13.7,52.9,N,5,2025-10-31T19:56:12.881Z
2025-10-31,LAL @ MEM,LAL,Gabe Vincent,SG,3.7,1.0,2.3,1.0,0.0,0.7,23.9,3.7,1.0,2.3,23.9,0.0,N,N,N,Bench,9.6,23.1,N,3,2025-10-31T19:56:12.881Z
2025-10-31,LAL @ MEM,LAL,Jarred Vanderbilt,SF,5.6,7.0,1.8,1.8,0.4,0.0,22.6,5.6,7.0,1.8,22.6,0.0,N,N,N,Key Role,14.3,40.0,N,5,2025-10-31T19:56:12.881Z
2025-10-31,LAL @ MEM,LAL,Marcus Smart,SG,6.6,0.9,1.7,1.0,0.0,0.3,21.1,7.6,0.9,1.7,21.1,1.0,Y,N,N,Bench,14.8,43.8,N,3,2025-10-31T19:56:12.881Z
2025-10-31,LAL @ MEM,LAL,Dalton Knecht,PF,8.3,1.5,0.5,0.8,1.0,0.8,20.3,8.3,1.5,0.5,20.3,0.0,N,N,N,Bench,17.6,44.8,N,4,2025-10-31T19:56:12.881Z
2025-10-31,LAL @ MEM,MEM,Ja Morant,PG,23.4,3.8,6.6,1.0,0.0,1.0,28.1,24.9,3.8,6.6,28.1,1.5,N,Y,N,Star,32.7,43.5,Y,5,2025-10-31T19:56:12.881Z
2025-10-31,LAL @ MEM,MEM,Jaren Jackson Jr.,PF,17.6,5.2,1.2,1.0,1.6,1.2,26.8,19.1,5.2,1.2,26.8,1.5,N,Y,N,Star,25.7,50.0,Y,5,2025-10-31T19:56:12.881Z
2025-10-31,LAL @ MEM,MEM,Jaylen Wells,SF,9.4,2.8,1.6,0.8,0.0,1.6,26.8,9.4,2.8,1.6,26.8,0.0,N,N,N,Key Role,15.6,34.1,Y,5,2025-10-31T19:56:12.881Z
2025-10-31,LAL @ MEM,MEM,Cedric Coward,SG,16.0,3.8,2.0,1.0,0.6,2.2,24.4,17.5,3.8,2.0,24.4,1.5,N,Y,N,Star,17.0,65.1,Y,5,2025-10-31T19:56:12.881Z
2025-10-31,LAL @ MEM,MEM,Kentavious Caldwell-Pope,SG,10.0,3.0,4.6,0.8,0.2,1.4,24.4,10.0,3.0,4.6,24.4,0.0,N,N,N,Key Role,18.2,34.1,Y,5,2025-10-31T19:56:12.881Z
2025-10-31,LAL @ MEM,MEM,Santi Aldama,PF,11.0,7.6,2.4,1.6,0.8,1.2,23.6,12.5,7.6,2.4,23.6,1.5,N,Y,N,Star,19.3,48.0,Y,5,2025-10-31T19:56:12.881Z
2025-10-31,LAL @ MEM,MEM,Jock Landale,C,9.0,5.2,1.4,0.0,0.8,0.8,23.4,9.0,5.2,1.4,23.4,0.0,N,N,N,Key Role,13.4,51.6,Y,5,2025-10-31T19:56:12.881Z
2025-10-31,LAL @ MEM,MEM,Javon Small,SG,6.4,1.4,4.2,0.0,0.2,1.2,17.8,6.4,1.4,4.2,17.8,0.0,N,N,N,Bench,16.9,34.6,Y,5,2025-10-31T19:56:12.881Z
2025-10-31,LAL @ MEM,MEM,John Konchar,SG,4.0,3.2,1.0,1.0,0.6,0.6,15.4,4.0,3.2,1.0,15.4,0.0,N,N,N,Bench,8.9,53.3,Y,5,2025-10-31T19:56:12.881Z
2025-10-31,UTA @ PHX,UTA,Lauri Markkanen,PF,34.0,7.3,2.8,0.8,0.8,4.0,38.2,36.0,7.3,2.8,38.2,2.0,N,Y,N,Superstar,26.8,50.6,N,4,2025-10-31T19:56:13.373Z
2025-10-31,UTA @ PHX,UTA,Keyonte George,PG,22.3,2.8,9.3,1.0,0.3,1.5,34.6,24.3,2.8,9.3,34.6,2.0,N,Y,N,Superstar,25.9,42.4,N,4,2025-10-31T19:56:13.373Z
2025-10-31,UTA @ PHX,UTA,Walker Kessler,C,17.0,10.3,3.5,1.5,2.3,1.5,31.4,19.0,10.3,3.5,31.4,2.0,N,Y,N,Superstar,17.9,75.0,N,4,2025-10-31T19:56:13.373Z
2025-10-31,UTA @ PHX,UTA,Svi Mykhailiuk,SG,9.0,2.5,1.8,1.5,0.0,2.0,27.1,9.0,2.5,1.8,27.1,0.0,N,N,N,Key Role,9.8,54.2,N,4,2025-10-31T19:56:13.373Z
2025-10-31,UTA @ PHX,UTA,Kyle Filipowski,C,7.5,5.0,3.3,0.3,0.3,1.3,21.4,7.5,5.0,3.3,21.4,0.0,N,N,N,Key Role,15.3,39.3,N,4,2025-10-31T19:56:13.373Z
2025-10-31,UTA @ PHX,UTA,Walter Clayton Jr.,SG,7.5,3.8,3.0,0.8,0.0,1.0,19.4,7.5,3.8,3.0,19.4,0.0,N,N,N,Key Role,16.2,42.3,N,4,2025-10-31T19:56:13.373Z
2025-10-31,UTA @ PHX,UTA,Brice Sensabaugh,SF,10.8,3.8,1.3,0.5,0.3,1.8,17.5,10.8,3.8,1.3,17.5,0.0,N,N,N,Key Role,21.6,46.9,N,4,2025-10-31T19:56:13.373Z
2025-10-31,UTA @ PHX,UTA,Jusuf Nurkić,C,8.0,8.0,2.8,1.5,0.0,0.3,17.3,8.0,8.0,2.8,17.3,0.0,N,N,N,Key Role,23.0,40.6,N,4,2025-10-31T19:56:13.373Z
2025-10-31,UTA @ PHX,UTA,Taylor Hendricks,SF,5.0,4.8,0.3,0.5,0.5,0.5,17.3,5.0,4.8,0.3,17.3,0.0,N,N,N,Bench,12.8,38.9,N,4,2025-10-31T19:56:13.373Z
2025-10-31,UTA @ PHX,PHX,Devin Booker,PG,33.6,4.3,6.9,0.4,0.4,2.6,36.3,36.6,4.3,6.9,36.3,3.0,Y,Y,N,Superstar,30.5,47.4,Y,5,2025-10-31T19:56:13.373Z
2025-10-31,UTA @ PHX,PHX,Grayson Allen,PG,19.3,3.2,6.0,0.8,0.2,3.4,35.1,21.8,3.2,6.0,35.1,2.5,Y,Y,N,Star,18.8,41.5,Y,5,2025-10-31T19:56:13.373Z
2025-10-31,UTA @ PHX,PHX,Royce O'Neale,SF,14.9,6.2,3.9,1.6,0.2,3.8,33.3,17.4,6.2,3.9,33.3,2.5,Y,Y,N,Star,15.4,40.7,Y,5,2025-10-31T19:56:13.373Z
2025-10-31,UTA @ PHX,PHX,Dillon Brooks,SG,19.3,3.3,2.3,2.7,0.7,3.0,30.5,20.8,3.3,2.3,30.5,1.5,N,Y,N,Star,29.2,37.3,Y,3,2025-10-31T19:56:13.373Z
2025-10-31,UTA @ PHX,PHX,Collin Gillespie,PG,12.6,3.9,6.4,1.4,0.8,2.6,25.4,15.1,3.9,6.4,25.4,2.5,Y,Y,N,Star,17.9,41.7,Y,5,2025-10-31T19:56:13.373Z
2025-10-31,UTA @ PHX,PHX,Mark Williams,C,15.3,10.8,0.3,1.5,0.8,0.0,24.0,17.8,10.8,0.3,24.0,2.5,Y,Y,N,Star,17.4,61.1,Y,4,2025-10-31T19:56:13.373Z
2025-10-31,UTA @ PHX,PHX,Ryan Dunn,PF,9.2,6.4,2.1,0.6,1.2,0.8,21.9,10.2,6.4,2.1,21.9,1.0,Y,N,N,Key Role,14.7,51.4,Y,5,2025-10-31T19:56:13.373Z
2025-10-31,UTA @ PHX,PHX,Oso Ighodaro,SF,5.5,3.4,1.4,0.0,0.4,0.0,17.7,6.5,3.4,1.4,17.7,1.0,Y,N,N,Bench,13.8,45.8,Y,5,2025-10-31T19:56:13.373Z
2025-10-31,UTA @ PHX,PHX,Nigel Hayes-Davis,SF,3.4,1.9,0.9,0.8,0.0,0.2,12.6,3.4,1.9,0.9,12.6,0.0,Y,N,N,Bench,10.3,50.0,Y,5,2025-10-31T19:56:13.373Z
2025-10-31,DEN @ POR,DEN,Nikola Jokić,C,20.3,14.5,11.3,2.0,0.5,0.8,34.1,22.3,14.5,11.3,34.1,2.0,N,Y,N,Superstar,22.9,57.1,N,4,2025-10-31T19:56:13.859Z
2025-10-31,DEN @ POR,DEN,Christian Braun,SG,12.5,4.0,2.8,1.0,0.3,0.5,31.0,12.5,4.0,2.8,31.0,0.0,N,N,N,Key Role,16.0,51.3,N,4,2025-10-31T19:56:13.859Z
2025-10-31,DEN @ POR,DEN,Aaron Gordon,SF,21.3,5.5,2.3,0.8,0.3,3.0,29.8,22.8,5.5,2.3,29.8,1.5,N,Y,N,Star,21.3,57.4,N,4,2025-10-31T19:56:13.859Z
2025-10-31,DEN @ POR,DEN,Tim Hardaway Jr.,SG,11.3,1.0,1.0,0.5,0.0,2.5,23.5,11.3,1.0,1.0,23.5,0.0,N,N,N,Bench,15.0,51.6,N,4,2025-10-31T19:56:13.859Z
2025-10-31,DEN @ POR,DEN,Cameron Johnson,SF,6.8,2.1,1.3,0.5,0.0,1.3,22.0,7.8,2.1,1.3,22.0,1.0,Y,N,N,Bench,13.8,38.5,N,4,2025-10-31T19:56:13.859Z
