Date,Matchup,Team,Player,Pos,BasePoints,BaseBounds,BaseAssists,BaseSteals,BaseBlocks,Base3PM,BaseMinutes,EnhPoints,EnhRebounds,EnhAssists,EnhMinutes,PointsBoost,HasInjuryAdj,HasEnhancement,HasGameScript,StarTier,Usage,FGPct,IsHome,GamesPlayed,LastUpdated
2025-11-02,PHI @ BKN,BKN,Tyrese Martin,SF,7.5,3.3,2.5,0.4,0.0,1.4,18.0,8.5,3.3,2.5,18.0,1.0,Y,N,N,Key Role,17.0,39.4,Y,5,2025-11-02T22:39:23.050Z
2025-11-02,UTA @ CHA,UTA,Lauri Markkanen,PF,38.9,7.1,2.5,0.6,0.8,4.0,37.5,41.9,7.1,2.5,37.5,3.0,Y,Y,N,Superstar,27.7,50.5,N,5,2025-11-02T22:39:23.135Z
2025-11-02,UTA @ CHA,UTA,Keyonte George,PG,24.4,4.1,10.6,1.0,0.4,1.6,34.2,27.4,4.1,10.6,34.2,3.0,Y,Y,N,Superstar,25.8,40.6,N,5,2025-11-02T22:39:23.135Z
2025-11-02,UTA @ CHA,UTA,Walker Kessler,C,14.4,10.8,3.0,1.4,1.8,1.2,30.8,15.9,10.8,3.0,30.8,1.5,N,Y,N,Star,16.7,70.3,N,5,2025-11-02T22:39:23.135Z
2025-11-02,UTA @ CHA,UTA,Svi Mykhailiuk,SG,8.3,2.8,1.8,1.2,0.0,1.6,26.2,9.3,2.8,1.8,26.2,1.0,Y,N,N,Key Role,9.9,44.8,N,5,2025-11-02T22:39:23.135Z
2025-11-02,UTA @ CHA,UTA,Kyle Anderson,SF,9.2,3.2,3.4,0.0,0.0,0.0,25.3,10.2,3.2,3.4,25.3,1.0,Y,N,N,Key Role,12.3,50.0,N,1,2025-11-02T22:39:23.135Z
2025-11-02,UTA @ CHA,UTA,Kyle Filipowski,C,7.4,4.7,3.2,0.2,0.2,1.0,19.1,8.4,4.7,3.2,19.1,1.0,Y,N,N,Key Role,16.5,36.4,N,5,2025-11-02T22:39:23.135Z
2025-11-02,UTA @ CHA,UTA,Jusuf Nurkić,C,9.0,8.2,3.0,1.4,0.2,0.4,17.3,10.0,8.2,3.0,17.3,1.0,Y,N,N,Key Role,23.3,42.9,N,5,2025-11-02T22:39:23.135Z
2025-11-02,UTA @ CHA,UTA,Walter Clayton Jr.,SG,7.6,3.2,3.2,0.6,0.0,1.0,17.3,8.6,3.2,3.2,17.3,1.0,Y,N,N,Key Role,15.6,41.4,N,5,2025-11-02T22:39:23.135Z
2025-11-02,UTA @ CHA,UTA,Ace Bailey,SF,5.1,3.9,2.1,0.2,0.2,0.4,17.0,6.1,3.9,2.1,17.0,1.0,Y,N,N,Bench,17.7,25.0,N,5,2025-11-02T22:39:23.135Z
2025-11-02,UTA @ CHA,CHA,Miles Bridges,SF,24.0,5.8,3.5,0.6,0.4,3.2,33.5,26.5,5.8,3.5,33.5,2.5,Y,Y,N,Star,23.7,42.0,Y,5,2025-11-02T22:39:23.135Z
2025-11-02,UTA @ CHA,CHA,Kon Knueppel,SG,14.7,4.5,2.3,0.6,0.0,3.0,30.0,15.7,4.5,2.3,30.0,1.0,Y,N,N,Key Role,18.4,41.5,Y,5,2025-11-02T22:39:23.135Z
2025-11-02,UTA @ CHA,CHA,Collin Sexton,PG,20.3,2.5,5.1,0.6,0.0,1.6,27.1,22.8,2.5,5.1,27.1,2.5,Y,Y,N,Star,21.6,58.3,Y,5,2025-11-02T22:39:23.135Z
2025-11-02,UTA @ CHA,CHA,Sion James,SG,11.0,2.1,1.2,0.8,0.2,2.0,23.5,12.0,2.1,1.2,23.5,1.0,Y,N,N,Key Role,9.8,68.2,Y,5,2025-11-02T22:39:23.135Z
2025-11-02,UTA @ CHA,CHA,Tre Mann,SG,8.6,2.5,2.8,0.8,0.0,1.0,19.9,9.6,2.5,2.8,19.9,1.0,Y,N,N,Key Role,24.6,28.0,Y,5,2025-11-02T22:39:23.135Z
2025-11-02,UTA @ CHA,CHA,Moussa Diabaté,PF,11.0,5.6,0.7,0.2,1.2,0.0,19.6,12.0,5.6,0.7,19.6,1.0,Y,N,N,Key Role,16.1,57.1,Y,5,2025-11-02T22:39:23.135Z
2025-11-02,UTA @ CHA,CHA,Ryan Kalkbrenner,C,5.0,3.0,0.2,1.0,1.8,0.0,13.6,5.0,3.0,0.2,13.6,0.0,Y,N,N,Key Role,10.6,85.7,Y,5,2025-11-02T22:39:23.135Z
2025-11-02,UTA @ CHA,CHA,Tidjane Salaün,SF,2.8,4.1,0.9,0.4,0.2,0.4,12.7,2.8,4.1,0.9,12.7,0.0,Y,N,N,Bench,11.2,25.0,Y,5,2025-11-02T22:39:23.135Z
2025-11-02,UTA @ CHA,CHA,Liam McNeeley,SF,3.5,1.5,1.7,0.3,0.0,0.3,10.3,3.5,1.5,1.7,10.3,0.0,Y,N,N,Bench,14.2,30.0,Y,4,2025-11-02T22:39:23.135Z
2025-11-02,ATL @ CLE,ATL,Dyson Daniels,PG,8.4,6.2,3.9,2.4,0.6,0.2,33.1,10.9,6.2,3.9,33.1,2.5,Y,Y,N,Star,14.3,38.6,N,5,2025-11-02T22:39:23.221Z
2025-11-02,ATL @ CLE,ATL,Nickeil Alexander-Walker,SG,18.8,2.5,3.1,1.6,0.8,2.2,30.9,21.3,2.5,3.1,30.9,2.5,Y,Y,N,Star,23.1,50.0,N,5,2025-11-02T22:39:23.221Z
2025-11-02,ATL @ CLE,ATL,Jalen Johnson,PF,20.9,8.0,4.4,1.8,0.3,0.3,30.1,23.9,8.0,4.4,30.1,3.0,Y,Y,N,Superstar,24.6,58.3,N,4,2025-11-02T22:39:23.221Z
2025-11-02,ATL @ CLE,ATL,Onyeka Okongwu,PF,14.7,9.2,2.7,0.6,1.4,1.4,30.1,17.2,9.2,2.7,30.1,2.5,Y,Y,N,Star,17.8,52.9,N,5,2025-11-02T22:39:23.221Z
2025-11-02,ATL @ CLE,ATL,Trae Young,PG,17.1,2.2,8.7,0.8,0.3,1.0,26.2,19.6,2.2,8.7,26.2,2.5,Y,Y,N,Star,29.3,37.5,N,4,2025-11-02T22:39:23.221Z
2025-11-02,ATL @ CLE,ATL,Kristaps Porziņģis,SF,19.1,5.0,3.4,0.7,0.7,2.0,24.5,21.6,5.0,3.4,24.5,2.5,Y,Y,N,Star,28.4,53.5,N,3,2025-11-02T22:39:23.221Z
2025-11-02,ATL @ CLE,ATL,Luke Kennard,SG,8.4,1.9,2.2,0.4,0.2,1.2,23.9,9.4,1.9,2.2,23.9,1.0,Y,N,N,Key Role,12.5,51.9,N,5,2025-11-02T22:39:23.221Z
2025-11-02,ATL @ CLE,ATL,Zaccharie Risacher,SF,7.9,1.2,0.3,0.7,0.7,1.3,23.6,8.9,1.2,0.3,23.6,1.0,Y,N,N,Bench,16.3,33.3,N,3,2025-11-02T22:39:23.221Z
2025-11-02,ATL @ CLE,ATL,Mouhamed Gueye,SF,8.8,4.5,1.4,0.2,0.6,1.0,18.5,9.8,4.5,1.4,18.5,1.0,Y,N,N,Key Role,18.3,54.5,N,5,2025-11-02T22:39:23.221Z
2025-11-02,ATL @ CLE,CLE,Evan Mobley,C,21.2,9.1,4.9,1.6,2.0,1.4,33.7,24.2,9.1,4.9,33.7,3.0,Y,Y,N,Superstar,24.8,46.5,Y,5,2025-11-02T22:39:23.221Z
2025-11-02,ATL @ CLE,CLE,De'Andre Hunter,SF,19.6,5.2,3.2,0.3,0.3,2.5,28.8,22.1,5.2,3.2,28.8,2.5,Y,Y,N,Star,26.5,39.0,Y,4,2025-11-02T22:39:23.221Z
2025-11-02,ATL @ CLE,CLE,Jaylon Tyson,SG,11.4,2.8,1.7,1.2,0.8,1.8,25.0,12.4,2.8,1.7,25.0,1.0,Y,N,N,Key Role,15.4,52.6,Y,5,2025-11-02T22:39:23.221Z
2025-11-02,ATL @ CLE,CLE,Lonzo Ball,PG,6.4,3.9,6.2,1.3,0.0,1.3,24.0,7.4,3.9,6.2,24.0,1.0,Y,N,N,Key Role,13.8,34.8,Y,4,2025-11-02T22:39:23.221Z
2025-11-02,ATL @ CLE,CLE,Dean Wade,SF,5.6,3.9,1.7,1.0,0.4,1.0,23.5,6.6,3.9,1.7,23.5,1.0,Y,N,N,Key Role,11.2,25.9,Y,5,2025-11-02T22:39:23.221Z
2025-11-02,ATL @ CLE,CLE,Craig Porter Jr.,SG,7.5,3.5,2.4,1.6,0.4,1.2,19.5,8.5,3.5,2.4,19.5,1.0,Y,N,N,Key Role,13.6,54.2,Y,5,2025-11-02T22:39:23.221Z
2025-11-02,ATL @ CLE,CLE,Donovan Mitchell,SG,13.3,1.2,2.1,1.0,0.3,3.5,15.8,15.8,1.2,2.1,15.8,2.5,Y,Y,N,Star,28.5,56.9,Y,4,2025-11-02T22:39:23.221Z
2025-11-02,ATL @ CLE,CLE,Larry Nance Jr.,SF,3.6,3.2,1.3,0.4,0.2,0.4,15.7,4.6,3.2,1.3,15.7,1.0,Y,N,N,Bench,14.1,30.4,Y,5,2025-11-02T22:39:23.221Z
2025-11-02,ATL @ CLE,CLE,Jarrett Allen,C,8.0,3.8,1.0,1.3,0.5,0.0,13.0,8.0,3.8,1.0,13.0,0.0,Y,N,N,Star,20.4,61.1,Y,4,2025-11-02T22:39:23.221Z
2025-11-02,MEM @ TOR,MEM,Ja Morant,PG,18.0,3.4,7.4,1.0,0.0,0.6,28.5,19.5,3.4,7.4,28.5,1.5,N,Y,N,Star,29.8,34.9,N,5,2025-11-02T22:39:23.301Z
2025-11-02,MEM @ TOR,MEM,Jaren Jackson Jr.,SF,19.5,4.7,1.4,1.0,0.4,1.6,27.8,22.0,4.7,1.4,27.8,2.5,Y,Y,N,Star,22.4,53.6,N,5,2025-11-02T22:39:23.301Z
2025-11-02,MEM @ TOR,MEM,Jaylen Wells,SF,11.3,3.9,0.9,0.6,0.0,1.2,26.7,12.3,3.9,0.9,26.7,1.0,Y,N,N,Key Role,16.8,34.6,N,5,2025-11-02T22:39:23.301Z
2025-11-02,MEM @ TOR,MEM,Cedric Coward,SG,18.2,5.6,2.8,1.2,0.4,2.2,25.2,20.7,5.6,2.8,25.2,2.5,Y,Y,N,Star,19.9,55.1,N,5,2025-11-02T22:39:23.301Z
2025-11-02,MEM @ TOR,MEM,Santi Aldama,PF,13.1,9.0,3.0,1.6,0.4,1.4,24.0,15.6,9.0,3.0,24.0,2.5,Y,Y,N,Star,20.2,45.5,N,5,2025-11-02T22:39:23.301Z
2025-11-02,MEM @ TOR,MEM,Jock Landale,C,11.7,5.8,1.8,0.2,0.4,1.0,23.4,12.7,5.8,1.8,23.4,1.0,Y,N,N,Key Role,13.2,59.4,N,5,2025-11-02T22:39:23.301Z
2025-11-02,MEM @ TOR,MEM,Kentavious Caldwell-Pope,PG,10.8,2.8,5.8,0.8,0.2,1.4,23.1,11.8,2.8,5.8,23.1,1.0,Y,N,N,Key Role,16.9,39.5,N,5,2025-11-02T22:39:23.301Z
2025-11-02,MEM @ TOR,MEM,Javon Small,PG,9.2,1.9,5.2,0.0,0.0,1.5,17.4,10.2,1.9,5.2,17.4,1.0,Y,N,N,Key Role,19.9,37.5,N,4,2025-11-02T22:39:23.301Z
2025-11-02,MEM @ TOR,MEM,Vince Williams Jr.,SG,8.0,2.1,3.4,1.0,0.0,1.0,17.0,9.0,2.1,3.4,17.0,1.0,Y,N,N,Key Role,27.5,33.3,N,1,2025-11-02T22:39:23.301Z
2025-11-02,MEM @ TOR,TOR,Brandon Ingram,SF,23.9,4.8,4.2,1.0,0.4,2.0,34.0,26.4,4.8,4.2,34.0,2.5,Y,Y,N,Star,25.1,55.1,Y,5,2025-11-02T22:39:23.301Z
2025-11-02,MEM @ TOR,TOR,Scottie Barnes,SF,21.6,6.6,3.8,1.4,0.6,2.4,33.3,24.1,6.6,3.8,33.3,2.5,Y,Y,N,Star,25.3,50.0,Y,5,2025-11-02T22:39:23.301Z
2025-11-02,MEM @ TOR,TOR,RJ Barrett,SF,19.1,3.3,2.7,1.4,0.4,1.8,32.4,21.6,3.3,2.7,32.4,2.5,Y,Y,N,Star,21.4,53.6,Y,5,2025-11-02T22:39:23.301Z
2025-11-02,MEM @ TOR,TOR,Immanuel Quickley,PG,14.0,3.7,6.9,1.8,0.0,1.6,31.4,16.5,3.7,6.9,31.4,2.5,Y,Y,N,Star,20.7,38.6,Y,5,2025-11-02T22:39:23.301Z
2025-11-02,MEM @ TOR,TOR,Jakob Poeltl,C,4.2,4.8,2.4,0.3,0.3,0.0,23.2,5.2,4.8,2.4,23.2,1.0,Y,N,N,Bench,13.1,42.9,Y,3,2025-11-02T22:39:23.301Z
2025-11-02,MEM @ TOR,TOR,Collin Murray-Boyles,SF,10.0,2.4,0.8,0.8,0.3,1.5,20.6,11.0,2.4,0.8,20.6,1.0,Y,N,N,Key Role,19.6,46.7,Y,4,2025-11-02T22:39:23.301Z
2025-11-02,MEM @ TOR,TOR,Sandro Mamukelashvili,SF,9.6,2.1,2.3,0.4,0.2,0.8,17.9,10.6,2.1,2.3,17.9,1.0,Y,N,N,Key Role,15.3,68.2,Y,5,2025-11-02T22:39:23.301Z
2025-11-02,MEM @ TOR,TOR,Ochai Agbaji,SG,3.4,2.3,1.0,0.6,0.2,0.2,13.9,3.4,2.3,1.0,13.9,0.0,Y,N,N,Bench,11.2,35.7,Y,5,2025-11-02T22:39:23.301Z
2025-11-02,MEM @ TOR,TOR,Gradey Dick,SG,4.4,1.7,0.4,0.4,0.0,0.6,12.8,4.4,1.7,0.4,12.8,0.0,Y,N,N,Bench,16.3,26.1,Y,5,2025-11-02T22:39:23.301Z
2025-11-02,CHI @ NYK,CHI,Josh Giddey,PG,23.0,8.5,8.4,0.6,0.4,2.0,32.7,26.0,8.5,8.4,32.7,3.0,Y,Y,N,Superstar,27.9,48.1,N,5,2025-11-02T22:39:23.375Z
2025-11-02,CHI @ NYK,CHI,Nikola Vučević,C,20.7,11.6,4.6,0.8,0.2,2.2,32.2,23.7,11.6,4.6,32.2,3.0,Y,Y,N,Superstar,20.8,58.5,N,5,2025-11-02T22:39:23.375Z
2025-11-02,CHI @ NYK,CHI,Tre Jones,PG,12.2,3.5,6.9,2.4,0.4,1.0,29.0,14.7,3.5,6.9,29.0,2.5,Y,Y,N,Star,15.1,51.4,N,5,2025-11-02T22:39:23.375Z
2025-11-02,CHI @ NYK,CHI,Matas Buzelis,PF,16.8,3.7,1.5,0.8,1.0,1.6,28.3,19.3,3.7,1.5,28.3,2.5,Y,Y,N,Star,21.2,49.2,N,5,2025-11-02T22:39:23.375Z
2025-11-02,CHI @ NYK,CHI,Kevin Huerter,SG,14.9,4.2,2.9,0.8,0.8,1.4,25.6,17.4,4.2,2.9,25.6,2.5,Y,Y,N,Star,19.0,54.5,N,5,2025-11-02T22:39:23.375Z
2025-11-02,CHI @ NYK,CHI,Isaac Okoro,SF,4.6,2.5,1.5,0.4,0.4,0.6,22.6,5.6,2.5,1.5,22.6,1.0,Y,N,N,Bench,12.2,32.1,N,5,2025-11-02T22:39:23.375Z
2025-11-02,CHI @ NYK,CHI,Patrick Williams,SF,9.6,3.1,1.9,0.8,0.6,1.8,22.2,10.6,3.1,1.9,22.2,1.0,Y,N,N,Key Role,14.6,53.3,N,5,2025-11-02T22:39:23.375Z
2025-11-02,CHI @ NYK,CHI,Jalen Smith,SF,8.0,4.8,0.8,0.4,0.4,0.8,14.0,8.0,4.8,0.8,14.0,0.0,Y,N,N,Key Role,22.6,42.4,N,5,2025-11-02T22:39:23.375Z
2025-11-02,CHI @ NYK,CHI,Ayo Dosunmu,SG,7.9,1.5,1.6,0.2,0.0,2.0,12.7,7.9,1.5,1.6,12.7,0.0,Y,N,N,Key Role,19.0,57.7,N,5,2025-11-02T22:39:23.375Z
2025-11-02,CHI @ NYK,NYK,Mikal Bridges,PG,19.9,6.0,5.0,1.2,0.8,2.6,36.7,22.4,6.0,5.0,36.7,2.5,Y,Y,N,Star,15.4,56.5,Y,5,2025-11-02T22:39:23.375Z
2025-11-02,CHI @ NYK,NYK,Jalen Brunson,PG,32.7,3.5,5.7,1.0,0.0,2.6,34.8,35.7,3.5,5.7,34.8,3.0,Y,Y,N,Superstar,32.9,48.2,Y,5,2025-11-02T22:39:23.375Z
2025-11-02,CHI @ NYK,NYK,OG Anunoby,SF,17.4,6.2,2.5,2.0,0.8,3.2,34.6,19.9,6.2,2.5,34.6,2.5,Y,Y,N,Star,19.0,45.3,Y,5,2025-11-02T22:39:23.375Z
2025-11-02,CHI @ NYK,NYK,Karl-Anthony Towns,C,18.9,12.4,2.5,0.6,1.0,1.6,33.4,21.9,12.4,2.5,33.4,3.0,Y,Y,N,Superstar,24.0,36.8,Y,5,2025-11-02T22:39:23.375Z
2025-11-02,CHI @ NYK,NYK,Miles McBride,SG,11.5,2.6,2.4,1.0,0.3,2.7,29.1,12.5,2.6,2.4,29.1,1.0,Y,N,N,Key Role,15.1,37.0,Y,3,2025-11-02T22:39:23.375Z
2025-11-02,CHI @ NYK,NYK,Josh Hart,SG,2.9,5.8,3.5,0.8,0.0,0.3,22.3,3.9,5.8,3.5,22.3,1.0,Y,N,N,Key Role,11.9,21.1,Y,4,2025-11-02T22:39:23.375Z
2025-11-02,CHI @ NYK,NYK,Landry Shamet,SG,6.7,1.9,0.6,0.6,0.0,1.6,17.5,7.7,1.9,0.6,17.5,1.0,Y,N,N,Bench,15.2,34.6,Y,5,2025-11-02T22:39:23.375Z
2025-11-02,CHI @ NYK,NYK,Jordan Clarkson,SG,7.1,1.7,1.3,0.0,0.4,1.0,14.7,7.1,1.7,1.3,14.7,0.0,Y,N,N,Bench,23.6,32.4,Y,5,2025-11-02T22:39:23.375Z
2025-11-02,CHI @ NYK,NYK,Ariel Hukporti,C,0.7,3.2,1.4,0.3,0.3,0.0,13.4,0.7,3.2,1.4,13.4,0.0,Y,N,N,Bench,6.1,25.0,Y,3,2025-11-02T22:39:23.375Z
2025-11-02,SAS @ PHX,SAS,Devin Vassell,PG,19.3,4.9,2.8,1.2,0.2,3.4,34.7,21.8,4.9,2.8,34.7,2.5,Y,Y,N,Star,20.0,43.7,N,5,2025-11-02T22:39:23.448Z
2025-11-02,SAS @ PHX,SAS,Victor Wembanyama,PF,34.7,15.7,3.9,1.4,4.8,1.0,33.8,37.7,15.7,3.9,33.8,3.0,Y,Y,N,Superstar,31.8,56.3,N,5,2025-11-02T22:39:23.448Z
2025-11-02,SAS @ PHX,SAS,Stephon Castle,PG,21.6,6.4,6.2,1.8,0.4,1.4,31.6,24.1,6.4,6.2,31.6,2.5,Y,Y,N,Star,28.5,53.4,N,5,2025-11-02T22:39:23.448Z
2025-11-02,SAS @ PHX,SAS,Harrison Barnes,SF,10.6,1.7,3.2,0.8,0.4,1.6,30.5,11.6,1.7,3.2,30.5,1.0,Y,N,N,Key Role,13.7,44.4,N,5,2025-11-02T22:39:23.448Z
